,ITEM_ID,ALTURA,COMPOSICAO,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
133322,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,412.16180708900004,31.890797545999998,0.0
133333,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,436.63315834599996,39.99,0.0
133342,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,26.2873128239,169.0,0.0
133359,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,850.767554242,27.3934375,0.0
133379,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,637.918838239,26.99,0.0
133399,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,474.104900176,32.9,0.0
133418,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,901.585103495,68.9,0.0
133422,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,331.014306535,68.9,1.0
133452,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,321.89410582150003,108.675,0.0
133500,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,312.773905108,32.9,0.0
133527,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,200.624026065,27.3588571429,0.0
133532,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,809.243258557,68.9,0.0
133553,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,897.118372517,93.3233333333,0.0
133573,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,201.009643062,179.0,0.0
133574,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,666.600936109,34.99,0.0
133576,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,726.669013855,38.2814285714,0.0
133577,10697140,34.0,INOX,33.5,TRAMONTINA,43.0,NAO,0.0,124.149509569,185.13647058799998,0.0
133579,223399954,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,547.8939087130001,59.9,0.0
133585,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,512.7354023519999,35.5148484848,0.0
133600,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,591.596402798,119.9,0.0
133618,10697140,42.25,INOX,29.75,TRAMONTINA,57.75,NAO,0.0,478.13077601099997,180.4652,0.0
133624,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,150.528799459,38.2814285714,0.0
133628,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,387.56303828,26.99,1.0
133637,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,323.289158322,30.9037037037,0.0
133639,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,59.3204227992,130.9,0.0
133655,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,474.82650419099997,93.7870588235,0.0
133676,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,981.195687366,75.0,0.0
133688,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,222.058941572,31.890797545999998,0.0
133712,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,857.4233696110001,26.99,0.0
133738,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,603.274207004,188.677313433,0.0
133751,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,243.61254915400002,31.62953125,0.0
133783,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,696.1377395760001,27.162133333299998,0.0
133799,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,213.47905102400003,169.0,1.0
133818,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,515.107273905,226.447058824,0.0
133827,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,772.623339612,29.7406976744,0.0
133850,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,306.90723384,28.5754385965,0.0
133871,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,272.700468854,33.5,0.0
133887,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,809.2948560010001,67.070952381,0.0
133902,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,697.1689909439999,79.9,1.0
133912,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,962.0654805989999,29.3568333333,0.0
133928,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,364.171198521,31.890797545999998,0.0
133936,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,779.712129146,31.9,1.0
133941,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,547.831636536,44.460588235299994,0.0
133953,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,22.9550339625,49.9,0.0
133955,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,732.710330255,26.9354545455,0.0
133956,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,483.761727785,69.9,0.0
133958,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,308.857360497,71.44,0.0
133967,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,988.578732335,65.9,0.0
133988,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,982.393219305,34.99,0.0
134016,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,935.8463569910001,130.5075,0.0
134019,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,586.186468149,34.99,0.0
134024,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,238.869649797,29.3568333333,0.0
134026,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,420.35677062400003,28.3489473684,0.0
134066,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,544.2761682180001,130.5075,0.0
134080,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,880.0455683280001,65.9,0.0
134104,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,39.688113751399996,165.79,1.0
134108,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,565.174411148,60.9,0.0
134117,241441110,46.5,INOX,23.5,EURO HOME,64.0,NAO,0.0,785.976213864,91.048125,0.0
134121,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,57.3550751333,227.45,0.0
134134,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,534.217777565,71.44,1.0
134161,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,678.255754297,60.1125,0.0
134181,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,132.075224954,58.9,0.0
134193,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,716.490143109,71.44,0.0
134216,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,710.819766153,26.99,0.0
134220,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,857.960782568,34.64,0.0
134221,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,52.3902868476,68.9,0.0
134239,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,50.737936794899994,30.9037037037,0.0
134254,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,636.816882762,38.8471428571,0.0
134265,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,30.4113313852,75.9,0.0
134271,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,933.893042087,63.0666666667,0.0
134274,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,911.882721859,26.99,0.0
134282,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,492.051201035,39.99,0.0
134288,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,797.0149229,31.890797545999998,0.0
134290,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,10.460443749400001,65.9,0.0
134292,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,907.380733791,46.8570212766,0.0
134299,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,644.647587483,27.8140425532,0.0
134306,10697140,29.5,INOX,28.75,TRAMONTINA,38.25,NAO,0.0,782.0045857439999,178.59290322599998,0.0
134308,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,856.9365506739999,39.99,0.0
134324,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,322.65783249,75.9,0.0
134327,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,487.243856646,26.99,0.0
134332,256589722,23.2,INOX,16.8,HERCULES,16.9,NAO,0.0,587.000286235,29.445,0.0
134338,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,114.73059876,31.9,1.0
134344,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,603.882061371,30.9037037037,0.0
134358,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,459.876435466,43.5261971831,0.0
134367,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,253.449870875,27.3297368421,0.0
134369,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,893.919569104,226.447058824,0.0
134373,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,539.9945411335,26.99,1.0
134375,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,186.06951316299998,40.945,0.0
134383,255995418,8.0,ALUMINIO,16.0,DONA CHEFA,20.0,NAO,1.0,711.4070133460001,54.9,0.0
134394,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,514.961947192,28.9761538462,0.0
134404,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,45.4267558534,68.9,0.0
134405,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,694.720393565,26.9434482759,0.0
134406,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,260.775208588,44.5,0.0
134418,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,161.180182895,27.7072222222,0.0
134424,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,843.972138654,32.9,1.0
134426,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,603.419157196,39.99,0.0
134434,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,447.336276656,26.99,0.0
134444,243496762,53.0,INOX,22.0,BRINOX,40.5,NAO,0.0,472.81315806699996,148.91,0.0
134470,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,807.059211013,169.0,0.0
134472,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,875.830315122,26.99,0.0
134475,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,901.9124062239999,34.99,0.0
134486,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,383.532449265,32.9,1.0
134488,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,247.845106374,32.9,0.0
134503,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,703.7770547519999,68.9,0.0
134504,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,634.966510775,165.79,0.0
134509,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,974.3479193439999,32.9,0.0
134521,241441024,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,554.322787362,76.9,1.0
134542,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,55.090096509300004,42.9925,0.0
134575,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,703.6360212430001,27.585846153800002,0.0
134580,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,402.578768248,59.9,0.0
134598,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,264.268997205,32.9,0.0
134607,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,556.4143639719999,26.99,0.0
134611,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,414.753637384,27.3588571429,0.0
134634,10203506,20.5,INOX,22.5,SUN GUIDER,20.5,NAO,0.0,913.344406339,65.9,0.0
134648,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,617.89228387,31.9,0.0
134668,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,794.8447164360001,27.5876851852,0.0
134669,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,874.7210544710001,165.79,0.0
134674,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,518.483977881,29.3568333333,0.0
134680,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,497.24270124199995,39.99,0.0
134697,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,203.79703999900002,49.9,0.0
134720,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,691.186631138,165.79,0.0
134754,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,323.129251102,34.99,0.0
134757,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,817.397262129,93.3873684211,0.0
134772,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,186.473373708,49.9,0.0
134785,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,324.34151942299997,37.0,0.0
134789,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,479.776475861,32.9,0.0
134792,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,91.6501258852,29.410625,0.0
134824,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,921.793568638,90.118,0.0
134825,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,770.491076647,127.225,0.0
134836,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,28.0225108725,80.69104166665,0.0
134839,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,761.3958924110001,34.1570833333,0.0
134847,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,283.301974483,27.873571428600002,0.0
134855,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,958.9998578,30.9037037037,0.0
134857,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,692.889179923,34.99,0.0
134866,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,235.131329703,72.5767256637,0.0
134870,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,951.6579607289999,39.99,0.0
134876,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,901.608396895,53.9,0.0
134890,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,166.488142921,30.9037037037,0.0
134895,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,614.56584207,49.9,0.0
134897,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,372.58561264599996,34.99,0.0
134906,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,797.2428098139999,26.99,0.0
134907,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,579.7194178990001,30.9037037037,0.0
134916,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,211.292692985,169.0,0.0
134936,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,853.94088583,44.99,0.0
134941,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,808.335631349,26.99,0.0
134946,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,934.162818525,43.5261971831,0.0
134958,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,963.4434465610001,34.99,0.0
134980,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,740.06722082,69.9,1.0
135007,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,856.380433468,31.890797545999998,0.0
135021,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,166.868455137,49.9,0.0
135026,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,283.775136981,34.99,0.0
135031,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,266.899422424,31.62953125,0.0
135064,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,563.536708134,34.99,0.0
135071,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,176.925733318,225.9,0.0
135079,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,495.148654626,49.9,1.0
135081,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,257.838652246,26.99,1.0
135098,248586104,41.5,INOX,20.5,EURO,57.5,NAO,0.0,134.435174363,110.053846154,0.0
135099,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,387.496271225,30.9037037037,0.0
135105,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,490.046343805,38.15,0.0
135109,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,517.615360296,54.251515151499994,0.0
135112,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,68.6502758673,26.99,1.0
135117,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,116.744833407,26.99,1.0
135124,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,917.8552811139999,26.99,0.0
135143,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,440.059994546,174.15394958,0.0
135150,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,756.016142677,34.99,1.0
135154,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,368.252954656,44.460588235299994,0.0
135161,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,952.8257894999999,37.0,0.0
135184,241441078,46.5,INOX,23.5,EURO HOME,65.0,NAO,0.0,206.62347102799998,69.55625,0.0
135213,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,581.777187554,39.9,1.0
135214,256639794,21.0,INOX,19.0,HERCULES,20.0,NAO,0.0,102.65734161600001,39.945,0.0
135240,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,345.409281854,39.99,0.0
135249,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,438.81566730800006,69.9,0.0
135257,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,968.694244471,34.64,0.0
135260,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,278.562248366,26.99,0.0
135271,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,450.8491918,26.9434482759,0.0
135280,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,777.259312369,34.99,0.0
135287,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,989.939268567,31.890797545999998,0.0
135303,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,949.741268487,174.15394958,0.0
135309,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,771.2385428169999,26.99,0.0
135311,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,781.933041424,49.9,0.0
135315,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,767.1555790589999,31.9,0.0
135319,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,693.558028273,68.9,0.0
135325,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,321.98207562700003,39.9733333333,0.0
135338,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,1000.22850913,39.99,0.0
135353,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,759.0086316960001,51.18,0.0
135359,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,21.6179455339,169.0,1.0
135364,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,654.040226364,53.9,0.0
135389,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,830.7567458269999,26.99,0.0
135391,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,875.7363304930001,69.9,0.0
135409,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,941.8493187339999,53.45,0.0
135415,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,42.1786451967,37.0,0.0
135416,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,862.307427457,28.5754385965,0.0
135417,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,449.202245296,34.99,1.0
135422,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,545.1640623659999,32.9,0.0
135424,248586318,46.5,INOX,23.5,EURO,65.0,NAO,0.0,699.857742363,80.96545454550001,0.0
135429,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,618.761953402,34.1570833333,0.0
135445,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,642.634684407,33.6613333333,0.0
135475,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,162.89240541700002,29.7406976744,0.0
135496,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,74.4849662812,30.9037037037,0.0
135499,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,396.819858225,34.99,0.0
135517,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,526.897835205,43.4176470588,0.0
135542,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,709.359052942,34.99,0.0
135567,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,854.705003469,39.99,0.0
135570,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,566.262525936,30.9037037037,0.0
135575,223399954,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,345.836941825,33.56211500975,0.0
135588,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,405.35898408699995,36.2205263158,0.0
135590,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,94.0649614801,26.99,1.0
135608,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,429.792658254,32.49333333335,0.0
135620,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,104.488487291,37.9966666667,0.0
135639,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,130.280479829,39.99,0.0
135644,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,522.1145095219999,93.84545454549999,0.0
135645,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,232.535174902,31.62953125,0.0
135660,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,901.3578439610001,26.99,1.0
135661,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,629.077137507,49.9,0.0
135669,256877514,16.0,INOX,19.0,VEC,19.5,NAO,0.0,662.480980979,49.9,0.0
135704,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,153.977121319,39.135714285700004,0.0
135722,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,562.473131144,35.5148484848,0.0
135743,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,188.360517285,30.9037037037,0.0
135744,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,914.8080010269999,40.6,0.0
135745,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,495.46898084300005,26.99,0.0
135748,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,88.56721086629999,32.9,0.0
135749,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,652.017125747,37.0,0.0
135750,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,634.4909123880001,26.99,1.0
135764,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,822.51464046,37.0,0.0
135768,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,588.862693124,31.890797545999998,0.0
135780,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,153.730662025,88.9233333333,0.0
135784,256719146,23.0,INOX,20.0,VEC,21.0,NAO,1.0,784.2001445569999,34.437368421100004,0.0
135811,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,193.828137152,32.9,0.0
135814,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,786.14441432,26.99,0.0
135825,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,771.017843364,26.9354545455,0.0
135838,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,397.85859275800004,187.78,0.0
135868,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,906.5422392869999,32.9,0.0
135876,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,622.259780944,26.99,1.0
135892,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,759.8000457160001,33.49,0.0
135902,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,183.17525369900002,39.99,0.0
135907,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,500.44579267800003,69.9,0.0
135919,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,383.03087655900003,30.9037037037,0.0
135920,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,385.13851987199996,169.0,0.0
135939,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,261.544957271,30.9037037037,0.0
135940,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,330.385633531,32.9,0.0
135973,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,844.339515174,31.890797545999998,0.0
135977,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,437.16754002199997,30.9037037037,0.0
135982,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,383.11061175099996,26.99,0.0
135996,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,347.293823395,29.7406976744,0.0
135998,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,776.97462892,54.251515151499994,0.0
136012,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,659.724053785,37.2135714286,0.0
136017,10214452,22.0,INOX,18.0,TRAMONTINA,22.0,NAO,0.0,596.985397495,174.953801653,0.0
136032,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,85.7625506701,44.63070175439999,0.0
136036,216713422,13.1,INOX,16.7,BRINOX,16.7,NAO,0.0,406.81100778800004,38.6884278003,0.0
136038,241440950,59.0,INOX,40.0,EURO HOME,18.0,NAO,0.0,560.6909978790001,32.7461538462,0.0
136040,239175062,19.5,INOX,19.0,HERCULES,21.0,NAO,0.0,606.503036697,71.44,0.0
136042,241440620,69.5,INOX,23.5,EURO HOME,49.5,NAO,0.0,348.43873668300006,69.9,0.0
136061,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,157.628280506,89.2211111111,0.0
136067,248586158,46.5,INOX,23.5,EURO,64.0,NAO,0.0,661.713207009,90.118,0.0
136079,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,398.24373209,34.99,0.0
136084,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,808.8830876789999,34.99,0.0
136101,223399868,25.0,INOX,28.0,MIMO STYLE,28.0,NAO,0.0,77.4823026647,93.0,0.0
136146,248586190,46.5,INOX,23.5,EURO,64.0,NAO,0.0,6.070539719789999,79.99,0.0
136156,256745782,23.0,INOX,20.0,VEC,21.0,NAO,0.0,902.9363562569999,34.99,0.0
136158,666178,43.0,INOX,39.0,SUN GUIDER,58.0,NAO,0.0,930.9765506360001,37.0,1.0
136166,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,646.7099254569999,43.5261971831,0.0
136174,256719114,16.0,INOX,18.5,VEC,18.5,NAO,0.0,127.354681149,43.5261971831,0.0
136187,256076118,21.0,INOX,19.3,HERCULES,19.3,NAO,0.0,495.18506810599996,60.9,0.0
