,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PARA_LAVA_LOUCAS,PESO,PROFUNDIDADE,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
137535,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,238.687801213,102.347894737,0.0
137542,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,43.2160039047,107.288181818,0.0
137543,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,831.114167832,106.19255814,0.0
137549,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,628.922691107,103.052580645,0.0
137555,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,120.46757031799999,110.95115942,0.0
137556,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,903.49526381,101.1378125,0.0
137558,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,692.7762417480002,109.79,0.0
137560,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,141.30974291200002,39.99,0.0
137562,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,850.95496509,114.125581395,0.0
137570,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,679.701384837,99.9,1.0
137572,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,583.670337878,106.91988095200001,0.0
137578,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,231.54972190400002,118.606153846,0.0
137593,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,400.727969369,106.431707317,0.0
137599,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,822.6760919339999,35.9,0.0
137603,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,510.240929032,99.99,1.0
137607,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,276.870474936,108.205578947,0.0
137609,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,661.84396082,109.9,1.0
137614,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,37.01249014,100.6,0.0
137616,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,360.73900536,103.330241935,0.0
137618,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,323.446353234,106.973636364,0.0
137620,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,401.346230532,106.973636364,0.0
137623,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,427.082341394,103.314761905,0.0
137626,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,710.4857150610001,103.330241935,0.0
137647,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,837.033722112,101.772,0.0
137653,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,487.92315344900004,99.99,0.0
137657,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,371.005158505,104.9765,0.0
137658,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,677.861993611,108.556666667,0.0
137661,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,521.6618731140001,104.042903226,0.0
137665,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,723.8275768210001,105.112580645,0.0
137671,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,387.11514084199996,101.15825,0.0
137673,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,603.616176344,35.9,0.0
137679,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,820.117211846,105.502613636,0.0
137682,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,298.182945991,102.0,0.0
137684,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,48.286402035600005,109.798382353,0.0
137687,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,974.262979771,47.9,0.0
137689,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,68.7237220029,109.42901960799999,0.0
137696,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,387.56832222300005,103.18708333299999,0.0
137703,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,840.0238854319998,108.93285714299999,0.0
137726,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,428.54715608099997,109.15409090899999,0.0
137728,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,641.184985322,109.48441558399999,0.0
137737,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,717.638045015,106.17296296299999,0.0
137754,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,69.6263560467,99.99,1.0
137765,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,940.305588981,109.48441558399999,0.0
137766,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,74.4009895554,102.99,1.0
137771,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,893.7239598389999,107.76521739100001,0.0
137772,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,152.206071794,115.9,1.0
137794,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,584.9393797519999,109.611764706,0.0
137796,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,454.59998529800004,106.19255814,0.0
137807,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,177.21750516,103.08166666700001,0.0
137822,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,859.679621661,107.76521739100001,0.0
137826,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,15.0863138484,103.0868,0.0
137836,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,910.660266373,107.288181818,0.0
137879,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,53.2668595843,107.55727272700001,0.0
137880,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,404.59010835564993,106.52793103399999,0.0
137887,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,755.9133571269998,112.48214285700001,0.0
137891,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,730.198342097,35.9,0.0
137895,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,737.3233811089999,111.36525,0.0
137906,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,683.193812921,106.973636364,0.0
137918,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,744.3350635180002,35.9,0.0
137925,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,600.09410815,110.528571429,0.0
137931,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,436.875290366,35.9,1.0
137939,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,991.029358612,103.412702703,0.0
137949,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,919.955539102,99.99,1.0
137952,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,735.806171445,106.978113208,0.0
137963,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,814.21573441,111.09633333299999,0.0
137965,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,439.919776193,115.4925,0.0
137980,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,651.4642210119999,106.007234043,0.0
137986,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,875.924235889,100.34679245299999,0.0
137990,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,369.163511733,114.10301886799999,0.0
137997,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,886.1307536539999,105.11659340700001,0.0
138012,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,905.09584103,35.9,0.0
138020,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,280.279922101,106.742258065,0.0
138026,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,170.431863266,109.9,1.0
138040,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,646.210487745,110.35507462700001,0.0
138065,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,338.464337924,110.95115942,0.0
138079,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,152.14893158,109.9,1.0
138085,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,166.96032502100002,109.654507042,0.0
138088,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,967.135868022,111.97375,0.0
138089,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,966.8550189389999,109.9,1.0
138100,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,337.87569819099997,119.99,0.0
138102,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,217.50042866299998,107.107222222,0.0
138103,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,436.07610999199994,107.39503156549999,0.0
138105,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,891.5651221610001,107.68284090899999,0.0
138108,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,423.70722707,100.6,0.0
138117,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,664.272500026,101.52529411799999,0.0
138120,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,610.780003662,104.535555556,0.0
138128,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,221.455399784,103.554,0.0
138141,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,634.090005357,102.99,1.0
138159,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,214.868218798,104.572,0.0
138162,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,310.144575088,105.11659340700001,0.0
138174,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,609.728452738,104.9765,0.0
138185,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,343.225766855,109.46791666700001,0.0
138186,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,239.45599519599998,109.79,0.0
138187,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,848.3742857010001,108.205578947,0.0
138193,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,581.922875069,108.9,1.0
138210,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,583.800116868,109.287169811,0.0
138219,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,302.912141061,159.201538462,0.0
138221,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,258.75184503099996,104.99,1.0
138229,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,955.6992292839999,103.314761905,0.0
138237,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,418.171183016,101.349365079,0.0
138248,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,514.304304725,106.2055,0.0
138249,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,13.2165343655,109.17462365600001,0.0
138257,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,428.79026620900004,35.9,0.0
138260,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,618.795982105,108.93285714299999,0.0
138271,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,267.995696442,108.29593220299999,0.0
138274,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,264.208103719,106.108108108,0.0
138279,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,313.63786918200003,107.656888889,0.0
138284,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,17.895506519,109.55309090899999,0.0
138286,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,519.484072895,106.108108108,0.0
138298,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,563.1088486880001,109.55309090899999,0.0
138307,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,51.458150482700006,106.17296296299999,0.0
138315,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,806.287544007,105.502613636,0.0
138317,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,108.380102126,117.132857143,0.0
138320,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,858.375980712,37.43375,0.0
138323,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,936.42860055,108.556666667,0.0
138347,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,218.090181042,104.57970588200001,0.0
138352,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,860.880470055,104.91730769200001,0.0
138356,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,32.5739289328,104.009047619,0.0
138359,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,68.7103737116,106.973636364,0.0
138361,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,669.4533566609999,109.287169811,0.0
138370,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,93.7530550275,109.42901960799999,0.0
138377,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,367.665610922,100.98,0.0
138386,13712142,14.0,4,21.0,3,2,150.0,34.0,0.0,744.805383276,35.9,0.0
138392,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,591.720623938,101.349365079,0.0
138396,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,288.188445602,114.41272727299999,0.0
138397,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,181.567522292,101.772,0.0
138399,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,514.300007434,103.49,0.0
138400,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,676.382956241,103.330241935,0.0
138405,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,505.965176998,107.392469136,0.0
138420,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,912.052807777,108.741803279,0.0
138422,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,80.7171618437,103.330241935,0.0
138423,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,499.746459692,104.91730769200001,0.0
138426,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,399.45052628699995,101.1378125,0.0
138429,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,945.823625624,102.525142857,0.0
138458,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,663.225151831,104.9765,0.0
138465,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,767.754253616,101.15825,0.0
138466,10191288,35.75,3,32.75,2,2,135.0,43.5,0.0,853.363363098,47.9,0.0
138474,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,962.704473779,117.46473684200001,0.0
138483,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,874.567838825,109.17462365600001,0.0
138493,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,693.994667055,115.284772727,0.0
138496,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,327.070784794,104.99,1.0
138511,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,689.6934299139999,99.99,0.0
138519,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,321.222167545,112.48214285700001,0.0
138521,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,861.84371707,106.098723404,0.0
138530,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,460.244074771,100.339411765,0.0
138534,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,730.121553593,106.007234043,0.0
138547,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,293.895350066,109.55309090899999,0.0
138553,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,54.1520003199,114.451384615,0.0
138563,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,374.89283557,119.99,1.0
138580,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,508.012494053,106.098723404,0.0
138624,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,925.2684537539999,106.973636364,0.0
138629,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,2.78107624977,111.36525,0.0
138636,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,983.956807597,115.680909091,0.0
138645,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,811.915601534,102.6878125,0.0
138650,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,561.521008628,99.99,0.0
138657,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,821.43110737,123.48333333299999,0.0
138661,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,153.42378576299998,104.99,1.0
138665,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,571.466561908,39.8580645161,0.0
138675,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,164.109618731,107.492608696,0.0
138678,10191288,35.75,3,32.75,2,2,135.0,43.5,0.0,547.361477218,47.9,0.0
138679,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,280.923191305,119.99,0.0
138687,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,57.516451391000004,105.112580645,0.0
138696,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,688.935351022,100.224473684,0.0
138703,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,506.833010626,110.35507462700001,0.0
138717,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,562.129964223,109.93,0.0
138718,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,1.67211045326,109.698125,0.0
138719,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,671.256278465,113.95220339,0.0
138724,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,588.516899813,109.798382353,0.0
138729,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,905.3211232760001,104.737826087,0.0
138735,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,33.0012515579,102.525142857,0.0
138741,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,687.930386402,109.9,1.0
138752,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,216.12978028900002,112.48214285700001,0.0
138757,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,649.599591974,101.772,0.0
138761,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,562.729342232,109.790909091,0.0
138765,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,206.028127554,109.798382353,0.0
138767,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,160.123056276,107.091351351,0.0
138770,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,861.06084385,103.330241935,0.0
138778,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,424.835060063,100.6,0.0
138808,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,420.94918841300006,109.79,0.0
138814,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,79.9150814205,35.9,0.0
138823,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,264.148350788,103.330241935,0.0
138828,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,968.7674829110001,112.004166667,0.0
138829,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,615.716934063,106.973636364,0.0
138838,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,115.76367721700001,102.71666666700001,0.0
138846,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,942.0533648410001,106.25333333350001,0.0
138848,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,248.679202377,109.79,0.0
138852,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,926.05285082,111.15783783799999,0.0
138854,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,818.666832195,99.99,1.0
138858,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,52.6159444033,106.17296296299999,0.0
138860,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,689.7529474419998,100.34679245299999,0.0
138866,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,906.7792774239999,109.798382353,0.0
138869,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,28.9018541332,104.572,0.0
138876,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,855.805375162,108.205578947,0.0
138883,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,89.2488150949,39.99,0.0
138897,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,395.45154475595,109.791111111,0.0
138909,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,701.654274417,108.831282051,0.0
138928,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,224.98569262599997,109.654507042,0.0
138929,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,526.302171798,100.65666666700001,0.0
138942,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,795.43392168,119.99,0.0
138954,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,296.71556006,101.18047619,0.0
138962,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,868.0327562719998,109.9,1.0
138969,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,390.114645934,101.1378125,0.0
138971,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,20.8074352555,104.59325,0.0
138975,13712142,14.0,4,21.0,3,2,150.0,34.0,0.0,619.33513939,35.9,0.0
138976,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,626.59224864,104.27571428600001,0.0
138978,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,272.747259647,104.57970588200001,0.0
138981,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,692.795805996,106.19255814,0.0
138994,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,274.234533892,39.8673,0.0
139002,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,361.47738689199997,101.1378125,0.0
139017,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,806.386506358,103.330241935,0.0
139026,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,486.521846692,101.52529411799999,0.0
139042,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,785.413971555,101.349365079,0.0
139045,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,231.57874298299998,105.51854166700001,0.0
139058,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,489.986794982,101.1378125,0.0
139066,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,808.307531552,99.99,0.0
139072,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,599.232453643,99.99,0.0
139074,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,171.516726127,107.288181818,0.0
139076,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,788.1838135360001,107.107222222,0.0
139079,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,663.04111723,109.15409090899999,0.0
139084,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,514.7562685419999,115.314285714,0.0
139086,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,205.37293941299998,108.93285714299999,0.0
139093,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,842.77556189,35.9,0.0
139095,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,229.485925347,119.99,1.0
139114,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,812.986553168,107.656888889,0.0
139117,13712142,14.0,4,21.0,3,1,130.0,34.0,0.0,764.346804712,35.9,0.0
139119,13712142,14.0,4,21.0,3,1,140.0,34.0,0.0,117.670350806,37.7177777778,0.0
139125,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,67.8657325194,105.112580645,0.0
139132,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,9.3555592354,39.99,0.0
139150,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,704.876748957,108.556666667,0.0
139161,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,127.34018503899999,108.205578947,0.0
139172,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,913.3489992039999,108.205578947,0.0
139179,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,888.5925029169998,111.254927536,0.0
139180,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,21.2302352205,102.525142857,0.0
139188,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,188.75496771,109.611764706,0.0
139202,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,545.8045938390001,110.35507462700001,0.0
139210,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,629.939207796,112.48214285700001,0.0
139214,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,941.4500672180001,111.97375,0.0
139218,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,43.5476978583,109.93,0.0
139224,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,38.6217571037,109.791111111,0.0
139225,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,513.864069223,106.941666667,0.0
139226,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,529.528580305,103.369545455,0.0
139228,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,725.063527667,111.09633333299999,0.0
139231,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,265.051722244,109.9,1.0
139241,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,17.4694106621,107.803333333,0.0
139244,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,191.22302559099998,103.330241935,0.0
139246,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,399.455057193,107.492608696,0.0
139251,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,801.74299438,35.9,0.0
139272,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,744.379906863,102.99,1.0
139303,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,75.4466111541,35.9,0.0
139311,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,780.229251927,105.11659340700001,0.0
139337,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,170.198320555,103.330241935,0.0
139353,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,983.635356897,106.431707317,0.0
139359,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,624.40860027,106.431707317,0.0
139376,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,414.722783247,108.556666667,0.0
139391,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,644.7509351790001,108.205578947,0.0
139393,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,114.76748035799999,104.009047619,0.0
139396,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,674.18573093,109.79,0.0
139410,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,406.259849953,119.99,0.0
139413,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,602.325633928,109.790909091,0.0
139416,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,63.7470498854,99.99,0.0
139424,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,609.158670695,105.11659340700001,0.0
139425,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,716.0297227000002,39.99,0.0
139428,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,421.103110964,106.098723404,0.0
139430,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,281.11597238900004,102.99,1.0
139440,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,478.76238031300005,107.76521739100001,0.0
139441,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,933.4955377839999,107.803333333,0.0
139447,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,776.792212521,110.95115942,0.0
139448,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,575.66758168,106.978113208,0.0
139461,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,593.72469441,105.112580645,0.0
139464,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,423.29129297,109.9,1.0
139472,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,307.380166851,103.330241935,0.0
139482,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,874.807613972,119.99,0.0
139484,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,144.02907585399998,115.9,1.0
139488,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,511.81117088400003,110.86181818200001,0.0
139491,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,124.41377767700001,134.99,0.0
139495,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,385.99269511800003,106.19255814,0.0
139508,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,401.759043857,108.93285714299999,0.0
139517,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,948.5877156239999,110.95115942,0.0
139526,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,994.404620519,113.9,1.0
139546,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,90.04051158940003,111.97375,0.0
139548,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,325.891972217,111.254927536,0.0
