,ITEM_ID,ALTURA,COMPOSICAO,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
82093,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,492.349679312,39.99,1.0
82128,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,613.873436708,305.9,0.0
82173,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,41.1506972884,39.9531578947,0.0
82307,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,394.698267998,230.31,1.0
82504,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,219.978899817,213.65,0.0
82655,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,829.1943523819999,196.99,0.0
82785,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,44.520981796499996,38.66,0.0
82805,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,571.027066872,38.438,0.0
82989,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,716.984058245,41.458775,0.0
83020,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,379.12038098,139.99,0.0
83024,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,990.718962205,39.99,1.0
83183,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,515.654134343,38.736,0.0
83240,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,844.4397447739999,39.347657980449995,0.0
83295,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,266.343431626,39.9593159609,0.0
83313,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,789.098043745,196.99,0.0
83337,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,536.230255157,393.736,0.0
83360,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,181.29759257700002,38.736,0.0
83408,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,247.050935235,39.99,0.0
83432,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,257.053211917,39.9025,0.0
83462,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,894.534823677,305.9,0.0
83569,258445072,18.0,ALUMINIO,PRATA,23.5,BRINOX,34.5,NAO,1.0,531.538011264,172.736,0.0
83677,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,390.43814178400004,39.571999999999996,0.0
83799,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,730.702030676,40.2966666667,0.0
84180,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,922.668200296,39.99,0.0
84431,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,464.391981716,39.99,1.0
84445,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,286.26132472,38.736,0.0
84709,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,966.3489083489999,39.99,1.0
84796,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,465.207142241,39.99,0.0
84828,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,994.7743959310001,39.99,1.0
85002,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,82.99351395229999,41.458775,0.0
85024,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,18.371610418099998,39.615,0.0
85040,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,933.634620562,39.99,0.0
85060,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,992.073182588,305.9,0.0
85379,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,981.394429018,172.31799999999998,0.0
85429,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,180.095912458,38.736,0.0
85545,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,803.76946042,39.89,0.0
85647,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,234.617728155,39.99,1.0
85677,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,261.428694612,40.3157894737,0.0
85724,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,961.933139931,258.9,0.0
85786,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,560.185682924,39.99,0.0
85846,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,246.86053226,39.99,0.0
85852,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,785.066083759,44.99,0.0
85862,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,370.140847465,39.8904761905,0.0
85930,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,641.58560303,305.99214285700003,0.0
86052,260008314,30.0,INOX,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,717.21599632,139.99,1.0
86124,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,602.544646877,44.99,0.0
86132,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,263.26993961,39.9531578947,0.0
86185,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,708.961448238,39.99,1.0
86311,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,458.15698455300003,74.99000000000001,0.0
86373,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,496.783652047,109.99,1.0
86396,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,310.990979482,139.99,1.0
86560,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,785.424701017,38.66,0.0
86705,258445948,18.0,ALUMINIO,TURQUESA,25.5,BRINOX,36.3,NAO,1.0,761.5745299939999,99.99,1.0
86721,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,723.030018376,39.99,0.0
86812,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,246.472136578,39.99,1.0
86850,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,488.485606422,305.9,0.0
86908,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,43.978512288299996,40.3157894737,0.0
86916,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,398.32474796599996,37.9,0.0
86942,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,173.21611716700002,39.4675,0.0
86977,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,122.501352632,39.6416666667,0.0
87072,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,862.610030821,39.81583333335,0.0
87089,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,781.7291416,39.99,0.0
87104,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,619.110311173,39.8904761905,0.0
87115,260008912,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,703.261094447,94.99,0.0
87144,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,523.336438006,44.8205,0.0
87182,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,507.15535827699995,39.99,0.0
87297,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,651.934443752,87.99,0.0
87481,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,281.187024485,104.99,1.0
87605,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,41.6128293237,39.99,0.0
87675,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,972.1534790630001,39.8566666667,0.0
87759,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,580.603981291,258.87,0.0
87775,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,666.196862242,39.99,0.0
87830,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,130.062192617,39.99,0.0
87947,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,603.4328037619999,41.840339506199996,0.0
87972,260008912,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,393.3687936,40.9151697531,0.0
88014,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,256.542585215,39.99,0.0
88049,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,340.331993409,39.3746153846,0.0
88128,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,754.884128277,40.3157894737,0.0
88129,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,549.7405748259999,39.99,0.0
88220,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,692.6297229160001,39.99,1.0
88417,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,89.0198624037,39.99,0.0
88614,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,988.173042903,39.99,0.0
88616,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,883.3501257989999,305.9,0.0
88827,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,275.856206048,41.840339506199996,0.0
88865,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,224.126643437,44.99,0.0
88880,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,936.31240953,209.353076923,0.0
88899,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,483.806612664,124.6715384615,0.0
88937,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,688.207257991,39.99,1.0
88944,260006586,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,488.85606407,209.99,0.0
88967,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,563.0799433990001,39.2933333333,0.0
89023,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,30.511178676100002,39.8566666667,0.0
89038,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,325.476173223,39.99,0.0
89147,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,660.4908238,39.99,1.0
89238,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,183.22568505599997,39.99,1.0
89269,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,740.455276571,39.99,1.0
89311,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,768.270659565,37.9,0.0
89321,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,765.024150599,39.99,1.0
89399,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,757.5712445360001,42.49,0.0
89418,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,884.084088977,44.99,0.0
89428,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,580.579314228,260.9,1.0
89494,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,481.24821574699996,39.6416666667,0.0
89600,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,128.194127248,39.615,0.0
89702,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,119.40847057,344.2975,0.0
89861,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,172.661526057,39.8904761905,0.0
89897,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,332.925532098,44.99,1.0
89967,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,8.16011861993,150.9,0.0
90388,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,308.876651288,44.99,0.0
90394,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,176.09101824299998,258.9,0.0
90451,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,459.526542766,39.2933333333,0.0
90573,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,654.3527850080001,251.65,0.0
90659,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,812.0080756369999,145.82,0.0
90670,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,195.931540273,39.99,0.0
90684,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,402.008692633,41.8827272727,0.0
90713,690680,33.0,ALUMINIO,BRANCO,21.7,TRAMONTINA,23.0,NAO,1.0,726.539954446,41.251818181800004,0.0
91038,690680,33.0,ALUMINIO,BRANCO,21.7,TRAMONTINA,23.0,NAO,1.0,37.241998218,40.6209090909,0.0
91081,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,562.8672279809999,39.99,0.0
91166,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,919.4612168010001,107.49,0.0
91209,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,330.30388023,305.9,1.0
91220,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,451.426104571,40.2966666667,0.0
91382,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,190.58876946700002,40.2966666667,0.0
91424,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,943.4208780619999,99.99,0.0
91519,258445072,18.0,ALUMINIO,PRATA,23.5,BRINOX,34.5,NAO,1.0,898.59865776,119.99000000000001,0.0
91542,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,69.717152317,139.99,0.0
91578,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,426.86526543400004,44.99,1.0
91603,690680,33.0,ALUMINIO,BRANCO,21.7,TRAMONTINA,23.0,NAO,1.0,358.098177402,131.95999999999998,0.0
91642,690680,33.0,ALUMINIO,BRANCO,21.7,TRAMONTINA,23.0,NAO,1.0,784.3032990639999,218.92999999999998,0.0
91652,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,520.92124257,305.9,0.0
91690,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,916.800590664,305.9,0.0
91693,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,695.0623194839999,41.8827272727,0.0
91765,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,988.401066276,255.998235294,0.0
91886,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,129.960500351,39.99,0.0
91958,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,401.83155706199994,39.99,0.0
92054,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,337.66361485199997,107.84714285700001,0.0
92269,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,273.495672642,39.99,0.0
92285,258445104,18.0,ALUMINIO,PRATA,25.5,BRINOX,36.3,NAO,1.0,467.78887092599996,109.99,0.0
92315,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,259.730450613,39.99,1.0
92360,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,578.892201584,40.3157894737,0.0
92370,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,230.039646868,39.8566666667,0.0
92389,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,554.581807872,139.99,1.0
92468,260008314,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,974.972603317,139.99,0.0
92478,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,123.152012543,209.353076923,0.0
92607,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,976.95132474,124.6715384615,0.0
92694,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,409.65912882699996,39.99,1.0
92751,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,840.8446595930001,145.82,0.0
92904,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,226.90854077400002,251.65,0.0
92963,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,35.6791069824,145.11124999999998,0.0
93024,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,205.598139415,38.5725,0.0
93204,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,855.264531222,308.849444444,0.0
93335,258445948,18.0,ALUMINIO,TURQUESA,25.5,BRINOX,36.3,NAO,1.0,594.674067127,109.99,0.0
93348,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,896.342183186,39.99,0.0
93385,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,286.583295962,38.945,0.0
93396,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,420.429312175,258.9,0.0
93473,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,834.5679775660001,87.99,0.0
93478,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,729.309408468,44.99,0.0
93543,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,257.878100604,39.99,0.0
93753,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,142.868193739,44.99,1.0
94036,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,64.4564474793,150.9,0.0
94111,258447356,16.0,ALUMINIO,TURQUESA,21.5,BRINOX,32.5,NAO,1.0,518.551721754,87.99,0.0
94229,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,869.139539789,37.9,0.0
94256,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,680.519221735,38.945,0.0
94384,260006468,28.0,ALUMINIO,PRETO,37.0,FUMIL,40.0,SIM,1.0,757.5712445360001,172.42249999999999,0.0
94389,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,412.17714575199994,305.9,0.0
94457,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,383.64756110300004,44.99,0.0
94627,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,791.0805158669999,44.99,1.0
94721,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,19.9426010475,306.251818182,0.0
94964,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,569.033759488,258.9,1.0
94993,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,710.212463635,39.99,0.0
95067,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,443.55703217300004,39.7488461538,0.0
95313,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,109.590747756,305.9,0.0
95316,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,837.3830383530001,196.99,0.0
95411,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,218.168454257,44.99,1.0
95568,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,648.7791950559999,39.99,0.0
95708,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,994.0396532,39.9593159609,0.0
95731,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,42.779674522600004,39.99,1.0
95808,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,821.1868548680001,39.99,0.0
95822,260006586,30.0,ALUMINIO,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,129.150106776,39.99,0.0
95851,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,951.129180835,39.99,0.0
95927,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,850.9572259180001,39.99,1.0
96079,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,397.789972151,39.3746153846,0.0
96087,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,207.47610925900003,305.9,0.0
96118,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,605.389740394,39.9593159609,0.0
96177,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,457.536568942,44.99,0.0
96210,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,606.422381934,39.6416666667,0.0
96336,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,993.76409916,40.3157894737,0.0
96396,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,389.016059793,39.99,1.0
96401,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,28.2576150264,305.9,0.0
96585,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,52.6919502276,39.99,0.0
96608,14807848,36.0,INOX,INOX,18.1,TRAMONTINA,13.0,NAO,1.0,830.9861473589999,154.9,0.0
96832,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,955.661099745,41.458775,0.0
96871,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,651.430657767,258.87,0.0
96892,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,695.8541204730001,39.99,1.0
96926,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,558.804242964,44.99,0.0
96951,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,537.587945816,39.99,0.0
96973,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,810.8206880519999,39.99,0.0
97054,14807840,28.2,INOX,INOX,22.5,TRAMONTINA,16.2,NAO,1.0,774.383046988,196.99,0.0
97089,260006468,28.0,INOX,PRETO,37.0,FUMIL,40.0,SIM,1.0,743.9433117880001,118.49000000000001,0.0
97117,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,105.736076619,39.99,0.0
97130,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,300.229168116,39.99,0.0
97147,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,842.276177215,39.99,0.0
97249,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,351.96385623599997,39.7488461538,0.0
97299,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,987.111279158,39.89,0.0
97345,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,620.718342261,44.99,0.0
97371,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,753.4331512680001,40.2966666667,0.0
97400,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,697.9678650010001,39.99,0.0
97582,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,374.996395693,416.9,0.0
97628,260008314,30.0,INOX,PRETO,51.0,PANELA MINEIRA,51.0,SIM,1.0,494.261287691,139.99,0.0
97894,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,575.0047696380001,39.6416666667,0.0
97901,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,657.6600378769999,39.99,0.0
97996,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,299.269669285,39.99,1.0
98056,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,680.254709355,39.99,0.0
98088,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,88.5960483318,38.5430769231,0.0
98107,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,417.50886029599997,39.9025,0.0
98153,14807844,30.5,INOX,INOX,27.0,TRAMONTINA,18.7,NAO,1.0,931.321754975,255.75,0.0
98174,258445072,18.0,ALUMINIO,PRATA,23.5,BRINOX,34.5,NAO,1.0,848.593017935,280.825,0.0
98315,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,406.877497662,305.9,0.0
98429,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,452.152910784,40.2966666667,0.0
98473,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,592.79955041,39.615,0.0
98496,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,963.6046144960001,38.5725,0.0
98556,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,43.96184256,38.736,0.0
98605,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,600.615102319,305.9,0.0
98618,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,32.2990402424,305.9,0.0
98832,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,107.603455529,305.9,0.0
98887,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,943.862141084,39.99,1.0
98938,653448,31.0,INOX,INOX,31.0,TRAMONTINA,21.0,NAO,0.0,982.8995186210001,305.99214285700003,0.0
98997,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,109.089453031,39.99,1.0
99082,224278714,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,NAO,1.0,793.818499522,37.9,0.0
