,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PARA_LAVA_LOUCAS,PESO,PROFUNDIDADE,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
8532,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,652.580104201,99.99,1.0
8534,10191288,35.75,COLORIDO,32.75,ALUMINIO RAMOS,No,135.0,43.5,0.0,482.822895506,67.0,0.0
8535,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,189.741713627,112.239166667,0.0
8548,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,820.2169717510001,159.201538462,0.0
8560,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,210.481096777,110.4498,0.0
8566,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,154.460350831,103.15125,0.0
8573,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,599.262883373,103.0868,0.0
8590,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,38.5585388836,113.95220339,0.0
8594,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,846.4952515289999,99.99,0.0
8599,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,822.571740172,106.098723404,0.0
8609,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,264.626048101,106.108108108,0.0
8610,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,227.64328748,100.34679245299999,0.0
8616,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,592.048338395,35.9,0.0
8628,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,934.011074085,112.166190476,0.0
8629,10191288,31.166666666666664,COLORIDO,29.833333333333332,ALUMINIO RAMOS,No,140.0,42.333333333333336,0.0,409.084057404,47.9,0.0
8630,10191288,40.33333333333333,COLORIDO,35.666666666666664,ALUMINIO RAMOS,No,130.0,44.666666666666664,0.0,136.088978013,47.9,0.0
8640,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,510.53310620699995,109.9,1.0
8641,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,963.727674347,119.99,0.0
8649,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,694.055503401,112.48214285700001,0.0
8666,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,675.322051151,101.1378125,0.0
8669,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,130.0,34.0,0.0,713.099315674,35.9,1.0
8680,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,140.0,34.0,0.0,969.921318646,39.99,0.0
8684,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,277.41413762,104.59325,0.0
8686,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,293.076762595,103.18708333299999,0.0
8688,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,965.618566578,103.330241935,0.0
8706,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,480.36737420800006,104.572,0.0
8725,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,759.52675026,108.831282051,0.0
8727,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,509.24510223199997,106.098723404,0.0
8731,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,79.6131035768,101.99,1.0
8734,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,771.157322728,36.6325373134,0.0
8736,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,750.130834398,108.348979592,0.0
8737,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,527.525987857,106.669489796,0.0
8754,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,910.896912281,104.99,1.0
8762,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,866.987285814,110.4498,0.0
8767,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,961.704617276,103.412702703,0.0
8768,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,837.476454287,103.79075471700001,0.0
8771,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,135.0,34.0,0.0,433.247307465,35.9,0.0
8776,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,845.362700331,119.99,0.0
8778,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,235.80684973099997,106.973636364,0.0
8780,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,414.372185522,102.0,1.0
8793,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,836.6317715619999,109.9,1.0
8814,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,666.89789307,107.392469136,0.0
8820,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,621.2300243669999,99.99,0.0
8825,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,971.578966853,109.287169811,0.0
8826,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,898.281193678,110.35507462700001,0.0
8827,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,870.920395491,105.502613636,0.0
8832,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,409.721226335,106.431707317,0.0
8839,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,893.002256341,107.23333333299999,1.0
8843,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,588.227512173,99.99,1.0
8846,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,386.10893179699997,104.9765,0.0
8847,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,684.139360398,100.256666667,0.0
8850,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,776.779744743,39.859468085100005,0.0
8858,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,967.071431058,126.494444444,0.0
8862,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,705.905974685,105.45,0.0
8868,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,578.986211747,109.91,1.0
8869,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,136.443696977,109.654507042,0.0
8871,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,984.17763905,103.330241935,0.0
8878,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,680.256373136,102.99,1.0
8897,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,774.754708114,105.11659340700001,0.0
8899,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,895.5585418730001,108.205578947,0.0
8901,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,737.1186112810001,107.091351351,0.0
8902,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,658.384758704,103.330241935,0.0
8912,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,244.540385327,112.239166667,0.0
8915,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,971.578966853,105.0646,0.0
8918,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,954.29892612,103.08166666700001,0.0
8929,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,668.393447552,119.99,1.0
8937,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,699.2891555665001,109.790909091,0.0
8938,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,730.1848635810001,107.76521739100001,0.0
8942,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,528.74659347,114.41272727299999,0.0
8963,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,355.521596185,109.48441558399999,0.0
8976,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,436.51211025,119.99,0.0
8981,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,796.096441268,103.330241935,0.0
8992,10191288,35.75,VERMELHO,32.75,ALUMINIO RAMOS,Yes,135.0,43.5,0.0,930.417942608,47.9,0.0
8994,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,811.751004746,103.554,0.0
8996,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,448.738527819,107.76521739100001,0.0
9002,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,348.876572277,99.99,0.0
9003,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,746.4676315219999,109.17462365600001,0.0
9017,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,546.517839119,35.9,0.0
9018,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,338.971484669,103.79075471700001,0.0
9036,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,900.034238078,111.15783783799999,0.0
9037,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,790.9355945010001,106.91988095200001,0.0
9038,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,687.681684666,115.314285714,0.0
9043,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,817.2810649515,119.06692307700001,0.0
9046,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,946.880445237,109.55309090899999,0.0
9048,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,50.215726044200004,110.356382979,0.0
9056,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,918.715921521,109.9,1.0
9061,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,52.034063279399994,108.741803279,0.0
9062,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,794.591311376,103.330241935,0.0
9063,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,90.282749264,104.27571428600001,0.0
9069,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,659.02290707,124.79,1.0
9070,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,406.026220971,107.348918919,0.0
9071,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,426.78586402699995,96.3675,0.0
9083,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,772.4264345560001,109.46791666700001,0.0
9086,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,308.21385669299997,104.57970588200001,0.0
9088,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,825.656086822,110.356382979,0.0
9089,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,908.280807278,100.334827586,0.0
9109,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,135.0,34.0,0.0,922.344246262,35.9,0.0
9111,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,707.86857838,108.865316456,0.0
9119,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,768.5493508999999,108.29593220299999,0.0
9124,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,148.40010509200002,108.205578947,0.0
9130,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,123.88692426,103.412702703,0.0
9134,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,473.989305049,105.11659340700001,0.0
9145,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,623.490476477,105.11659340700001,0.0
9151,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,374.797659691,105.11659340700001,0.0
9159,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,200.590089017,113.95220339,0.0
9165,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,87.8035884674,104.9,0.0
9169,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,526.65305287,134.99,0.0
9170,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,386.32499696,103.08166666700001,0.0
9175,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,690.387481705,111.97375,0.0
9180,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,880.540436557,114.451384615,0.0
9183,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,113.062560213,107.348918919,0.0
9184,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,33.9663967778,35.9,0.0
9196,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,109.341915016,100.67181818200001,0.0
9197,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,944.9674896439999,108.93285714299999,0.0
9203,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,833.818065725,114.10301886799999,0.0
9207,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,519.819764912,109.42901960799999,0.0
9208,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,381.008921516,108.556666667,0.0
9216,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,49.982785783800004,35.9,0.0
9225,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,428.421787513,106.098723404,0.0
9231,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,426.100637198,104.009047619,0.0
9232,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,84.5204542317,108.93285714299999,0.0
9242,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,943.319457176,115.39888888899999,0.0
9243,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,18.4289804045,99.99,0.0
9260,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,252.364259718,104.99,1.0
9266,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,380.628931775,109.798382353,0.0
9275,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,998.507020735,112.166190476,0.0
9278,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,229.155921064,105.0646,0.0
9284,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,971.733503189,36.6325373134,0.0
9288,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,186.19430411,99.99,0.0
9300,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,417.61916446299995,100.98,0.0
9304,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,135.0,34.0,0.0,649.0440248159999,35.9,0.0
9305,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,342.939015937,103.330241935,0.0
9312,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,947.0668385810001,109.55309090899999,0.0
9313,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,773.172688679,101.349365079,0.0
9319,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,812.301135467,109.790909091,0.0
9321,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,250.50323804599998,108.741803279,0.0
9323,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,751.458629729,104.9,0.0
9327,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,146.319309403,106.098723404,0.0
9333,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,223.79702425850002,104.042903226,0.0
9336,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,301.274739114,99.99,0.0
9337,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,83.226488673,110.22849315100001,0.0
9341,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,642.785189917,103.0868,0.0
9345,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,479.308914295,109.15409090899999,0.0
9349,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,880.441493727,106.098723404,0.0
9359,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,739.061251669,109.48441558399999,0.0
9372,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,312.391247049,104.99,1.0
9378,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,820.441211868,108.29593220299999,0.0
9383,10191288,31.75,VERMELHO,31.25,ALUMINIO RAMOS,Yes,130.0,40.5,0.0,70.8446688826,47.9,0.0
9391,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,140.0,34.0,0.0,157.67885491299998,37.0154545455,0.0
9405,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,730.83722264,101.15825,0.0
9423,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,794.973620432,115.39888888899999,0.0
9431,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,794.491334448,119.99,0.0
9443,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,852.387241998,107.55727272700001,0.0
9462,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,14.7156415419,103.330241935,0.0
9467,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,597.765876511,106.098723404,0.0
9470,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,902.6726957389999,107.288181818,0.0
9487,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,776.703927591,100.334827586,0.0
9503,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,804.216605808,100.224473684,0.0
9509,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,277.748088485,103.79075471700001,0.0
9512,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,407.560081949,102.71666666700001,0.0
9513,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,686.433724279,108.348979592,0.0
9520,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,93.41696133219999,103.412702703,0.0
9524,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,306.628502129,100.334827586,0.0
9533,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,431.560473413,116.604102564,0.0
9534,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,931.898882204,109.287169811,0.0
9542,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,857.9876697939999,99.99,1.0
9543,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,671.70195615,106.098723404,0.0
9547,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,341.405460726,35.9,0.0
9549,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,827.643176564,101.349365079,0.0
9551,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,315.361975072,103.314761905,0.0
9553,10191288,22.0,COLORIDO,24.0,ALUMINIO RAMOS,No,150.0,40.0,0.0,229.267434803,47.9,0.0
9565,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,455.880941929,111.97375,0.0
9566,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,734.177341202,101.1378125,0.0
9571,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,402.73241160699996,99.99,1.0
9604,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,200.21398886900002,110.86181818200001,0.0
9614,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,576.069610234,113.95220339,0.0
9618,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,891.347542328,108.9,1.0
9619,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,834.2046602460001,35.9,0.0
9641,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,314.781055884,102.71666666700001,0.0
9643,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,260.90702289,37.945,0.0
9647,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,829.540802,36.652183908000005,0.0
9656,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,814.357469483,101.381,0.0
9662,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,622.057009731,35.9,0.0
9669,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,28.2959199442,105.45,1.0
9670,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,817.510037363,103.330241935,0.0
9674,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,880.501351106,99.99,1.0
9675,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,249.95091153299998,103.412702703,0.0
9677,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,290.500864632,104.9765,0.0
9681,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,153.631849809,101.349365079,0.0
9690,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,444.642254394,117.132857143,0.0
9695,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,573.189896282,104.27571428600001,0.0
9709,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,95.60527002219999,101.1378125,0.0
9715,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,938.1226556739999,103.52,0.0
9718,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,910.495639903,106.108108108,0.0
9719,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,302.678971971,104.99,1.0
9726,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,56.592200922399996,104.9765,0.0
9735,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,83.4530205028,105.11659340700001,0.0
9751,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,793.8990458569999,112.48214285700001,0.0
9756,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,156.413885577,108.865316456,0.0
9768,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,893.589352077,101.660625,0.0
9771,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,354.50589579900003,109.791111111,0.0
9772,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,38.308274759,107.55727272700001,0.0
9779,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,969.1238152860001,103.052580645,0.0
9788,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,40.6806218084,102.347894737,0.0
9790,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,684.273646568,104.52675,0.0
9791,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,847.198716846,107.803333333,0.0
9825,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,982.8316817919999,105.112580645,0.0
9839,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,178.75617565599998,110.95115942,0.0
9841,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,291.970185641,104.956451613,0.0
9843,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,135.0,34.0,0.0,705.903320225,35.9,0.0
9850,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,936.1372131039999,110.95115942,0.0
9869,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,382.96474212699997,106.973636364,0.0
9872,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,860.929073495,109.798382353,0.0
9877,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,827.42723141,108.865316456,0.0
9881,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,961.581698596,109.287169811,0.0
9889,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,971.857370072,107.656888889,0.0
9893,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,181.005320393,112.004166667,0.0
9894,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,405.205397258,103.412702703,0.0
9900,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,388.32179337599996,109.42901960799999,0.0
9905,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,237.76662069099999,99.99,0.0
