,ITEM_ID,ALTURA,COMPOSICAO,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_TAMPA,ITEM_PRICE,INTERESTED
37206,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
37207,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
37240,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,142.995952381,0.0
37247,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,151.418571429,0.0
37271,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
37274,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.107647059,0.0
37300,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,127.204285714,0.0
37302,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
37315,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
37426,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.0140909091,0.0
37484,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.99,0.0
37497,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.7110810811,0.0
37512,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,132.717272727,0.0
37534,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.24,0.0
37535,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.434444444,0.0
37539,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,152.99,0.0
37551,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
37571,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
37605,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,138.561428571,0.0
37614,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
37631,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,147.99,0.0
37638,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
37660,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
37667,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.817586207,0.0
37679,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
37687,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
37703,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.663076923,0.0
37710,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.92,0.0
37715,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
37731,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.942380952,0.0
37738,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
37762,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,168.49,0.0
37812,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
37813,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
37874,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
37876,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
37911,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
37928,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
37932,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.107647059,0.0
37947,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,127.99,1.0
38039,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
38080,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
38087,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,148.74,0.0
38180,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
38224,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
38271,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
38277,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.803186813,0.0
38283,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
38286,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,148.74,0.0
38288,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.79,0.0
38371,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,127.98,0.0
38448,257484236,26.25,ALUMINIO,TURQUESA,24.75,BRINOX,26.7,0.0,205.44,0.0
38462,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,282.9,0.0
38466,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,35.0955,0.0
38498,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.79,0.0
38516,257484236,24.0,INOX,INOX,20.0,LA CUISINE,20.0,0.0,159.92,0.0
38542,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.415531915,0.0
38561,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.875135135,0.0
38563,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
38567,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,138.561428571,0.0
38595,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.99,0.0
38627,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
38648,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.323333333,0.0
38671,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
38682,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
38703,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
38726,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
38734,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
38759,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
38850,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,133.4515384615,0.0
38887,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
38934,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
38943,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
38946,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
38959,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.49,0.0
38974,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
38982,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
39006,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,168.49,0.0
39029,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
39052,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
39056,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,132.717272727,0.0
39124,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
39128,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
39134,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,132.717272727,0.0
39163,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
39167,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
39179,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
39181,14526568,18.0,INOX,INOX,23.5,CLASSIC HOME,22.0,1.0,198.05,0.0
39200,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,266.11,0.0
39203,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.415531915,0.0
39212,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
39220,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.107647059,0.0
39223,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
39230,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
39238,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,132.717272727,0.0
39275,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
39288,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
39294,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,138.561428571,0.0
39297,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.43,0.0
39306,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.565757576,0.0
39318,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.79,0.0
39344,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.5826086957,0.0
39381,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
39386,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,274.63818181799996,0.0
39406,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.58,0.0
39423,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.3227777778,0.0
39469,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.24,0.0
39472,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
39548,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
39583,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
39597,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
39626,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
39637,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
39661,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
39691,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
39714,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,41.15,0.0
39762,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
39778,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
39806,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.99,0.0
39835,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.9,0.0
39892,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.847142857,0.0
39914,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,136.4185714285,0.0
39915,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
39929,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
39952,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
39959,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.434444444,0.0
39997,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
39999,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.784871795,0.0
40010,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
40012,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
40033,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.025,0.0
40049,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
40069,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
40075,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
40094,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
40099,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.0140909091,0.0
40102,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
40117,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
40122,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
40160,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
40226,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,41.15,0.0
40288,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
40300,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
40342,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.434444444,0.0
40353,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,152.34135135100001,0.0
40363,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.74,0.0
40381,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,324.99,0.0
40386,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
40440,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
40449,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
40462,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
40467,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
40483,14526568,18.0,INOX,INOX,23.5,CLASSIC HOME,22.0,1.0,99.9,0.0
40485,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
40541,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,106.73,0.0
40563,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.99,0.0
40582,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
40604,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
40615,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,268.20875,0.0
40623,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
40643,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
40646,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
40674,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,148.74,0.0
40676,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
40713,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.83403669700002,0.0
40744,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
40746,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
40796,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
40800,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
40802,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.2820338983,0.0
40808,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.784871795,0.0
40809,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
40812,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
40820,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
40822,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,157.794878049,0.0
40892,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.86,1.0
40912,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
40955,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
41004,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
41036,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
41063,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
41073,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
41095,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,158.282682927,0.0
41096,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,151.1363414635,0.0
41105,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.99,0.0
41111,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.0140909091,0.0
41207,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
41218,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
41222,788576,48.375,ALUMINIO,PRETO,37.125,TRAMONTINA,27.375,0.0,102.54275000000001,0.0
41246,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,35.0955,0.0
41284,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.065471698,0.0
41299,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,148.027735849,0.0
41308,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
41310,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.817586207,0.0
41313,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
41335,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,91.4452941176,0.0
41357,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
41362,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
41370,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
41400,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
41442,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,152.34135135100001,0.0
41463,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.025,1.0
41474,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.065471698,0.0
41494,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
41532,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
41557,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,425.9,0.0
41584,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.817586207,0.0
41590,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.2820338983,0.0
41595,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,150.99,0.0
41605,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,1.0
41672,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
41739,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,136.6566666665,0.0
41742,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.323333333,0.0
41752,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
41779,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
41785,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
41804,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
41806,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.817586207,0.0
41939,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
41941,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,148.74,0.0
42019,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,1.0
42037,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,143.99,0.0
42057,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,147.99,0.0
42059,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.323333333,0.0
42069,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
42085,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
42087,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
42105,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,150.99,0.0
42154,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
42162,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
42166,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
42184,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
42195,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.415531915,0.0
42197,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
42210,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,120.24,0.0
42224,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
42231,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,138.561428571,0.0
42238,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.99,1.0
42241,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
42270,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,154.99,0.0
42272,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
42321,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,1.0
42334,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,211.445,0.0
42367,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,282.9,0.0
42408,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
42477,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
42501,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.74,0.0
42551,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
42598,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
42643,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
42670,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.5826086957,0.0
42700,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
42731,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
42764,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,1.0
42793,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
42794,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,127.99,0.0
42797,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
42816,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.43,0.0
42835,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
42862,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
42866,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
42876,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,148.74,0.0
42887,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.6371052632,0.0
42921,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
42992,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
42993,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
42998,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
43042,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.99,0.0
43049,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
43050,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.875135135,0.0
43127,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
43131,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
43143,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.847142857,0.0
43192,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
43238,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,282.9,0.0
43252,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
43302,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
43304,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,127.99,0.0
43313,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
43321,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
43331,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
43334,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
43356,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,147.99,0.0
43363,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
43387,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.24,0.0
43394,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
43395,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
43433,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.74,0.0
43442,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,324.99,0.0
