,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
41673,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,150.23494748975,137.49,0.0
41774,260010384,46.0,PRETO,30.0,FUMIL,41.0,246.50053292200002,37.99,0.0
41800,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,838.95221768,37.99,0.0
41835,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,9.97371613959,37.99,0.0
41843,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,329.698428689,84.99,0.0
41849,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,897.049584775,84.99,0.0
41914,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,454.632259107,64.99,0.0
41947,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,603.941064285,97.9266666667,0.0
41959,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,882.20010412,99.39,0.0
41978,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,227.72629281099998,84.99,0.0
42075,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,26.0785049529,78.445,0.0
42132,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,819.187965212,74.99,0.0
42134,260011902,26.0,PRETO,29.0,FUMIL,45.0,780.0061090419999,23.6566666667,0.0
42142,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,932.361744235,74.99,0.0
42165,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,848.0363312119999,76.372,0.0
42201,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,552.3669386619999,74.99,0.0
42220,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,29.057684800100002,74.99,0.0
42228,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,786.74947074,99.99,0.0
42239,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,471.370275581,54.99,0.0
42244,256332650,36.5,LARANJA,23.5,HERCULES,2.5,124.25492212399999,49.32333333333334,0.0
42258,260011302,19.0,PRETO,32.0,FUMIL,50.0,799.5685701169999,43.656666666666666,0.0
42273,260010384,46.0,PRETO,30.0,FUMIL,41.0,755.076465993,37.99,1.0
42355,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,901.9836496339999,99.99,0.0
42463,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,595.152846439,74.99,0.0
42540,261894182,54.0,PRETO,29.0,PANELA MINEIRA,46.0,428.225647246,79.99,0.0
42639,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,237.273395738,74.99,0.0
42671,260011516,26.0,PRETO,29.0,FUMIL,45.0,574.1115078390001,74.99,0.0
42681,260013714,26.0,PRETO,29.0,FUMIL,45.0,157.214413905,74.99,0.0
42687,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,720.353998769,74.99,0.0
42756,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,544.312363754,49.489999999999995,0.0
42806,260011902,26.0,PRETO,29.0,FUMIL,45.0,894.845724348,23.99,0.0
42839,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,92.40619374959999,84.99,0.0
42847,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,947.334133818,103.78,0.0
42869,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,695.545585271,64.99,0.0
42888,260011902,26.0,PRETO,29.0,FUMIL,45.0,189.894967671,23.99,0.0
42914,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,213.458297978,54.99,0.0
42961,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,972.712438323,74.99,0.0
42965,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,385.968790249,99.99,0.0
42978,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,550.878499873,81.9,0.0
43063,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,563.79600363,64.99,0.0
43086,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,386.23507970699995,134.99,0.0
43146,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,789.993048954,54.99,1.0
43182,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,505.19946820800004,64.99,0.0
43219,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,998.916500824,64.99,0.0
43250,261894182,54.0,PRETO,29.0,PANELA MINEIRA,46.0,426.06448762800005,79.99,0.0
43259,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,933.179952634,74.99,0.0
43300,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,363.09895232599996,54.99,0.0
43317,260011902,26.0,PRETO,29.0,FUMIL,45.0,108.300019513,23.6566666667,0.0
43451,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,427.428922515,74.99,0.0
43477,260011516,26.0,PRETO,29.0,FUMIL,45.0,364.286709692,64.99,0.0
43506,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,624.9269780340001,54.99,0.0
43524,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,36.2479391747,99.99,0.0
43583,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,518.020992936,99.99,0.0
43598,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,1.9151167398099997,99.99,0.0
43603,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,261.075515663,84.99,0.0
43653,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,531.823281309,84.99,0.0
43656,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,628.3978677069999,95.0,0.0
43691,260013554,26.0,PRETO,29.0,PANELA MINEIRA,45.0,336.842886825,82.5,0.0
43785,260011302,19.0,PRETO,32.0,FUMIL,50.0,536.748649335,78.745,0.0
43843,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,907.644168096,74.99,0.0
43873,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,942.539746743,54.99,0.0
43917,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,471.031793236,74.99,0.0
43976,256332650,36.5,LARANJA,23.5,HERCULES,2.5,613.274860347,169.99,0.0
44023,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,652.677415063,169.99,0.0
44066,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,287.977254593,75.01,0.0
44071,260010384,46.0,PRETO,30.0,FUMIL,41.0,481.00377767300006,37.99,0.0
44132,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,589.512697193,78.445,0.0
44140,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,464.780499356,97.9266666667,0.0
44142,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,834.735268357,99.99,0.0
44175,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,653.265941408,99.99,0.0
44207,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,261.14805775900004,64.99,0.0
44247,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,814.912851522,54.99,0.0
44274,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,520.542817018,99.99,0.0
44295,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,682.178624194,74.99,0.0
44330,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,330.222934537,99.99,0.0
44380,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,430.081224884,54.99,0.0
44396,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,219.561682939,84.99,0.0
44414,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,454.85873238199997,74.99,0.0
44482,260010384,46.0,PRETO,30.0,FUMIL,41.0,268.48836855,37.99,0.0
44494,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,232.58014862599998,89.9451851852,0.0
44631,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,38.5315221601,81.9,0.0
44646,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,394.248072882,84.99,0.0
44759,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,696.873996599,54.99,0.0
44801,260010704,46.0,PRETO,30.0,FUMIL,41.0,441.235162645,77.49,0.0
44868,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,955.070374493,99.99,0.0
44873,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,276.59525112299997,54.99,0.0
44900,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,162.202461712,117.51,0.0
44926,260011302,19.0,PRETO,32.0,FUMIL,50.0,620.6689132719999,180.03,0.0
44946,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,536.78406163,242.55,0.0
44949,256332650,36.5,LARANJA,23.5,HERCULES,2.5,192.410603625,162.22500000000002,0.0
44974,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,151.747310509,81.9,0.0
45025,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,630.457089439,78.445,0.0
45039,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,664.0016705859999,54.99,0.0
45050,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,183.19906345299998,72.9,0.0
45072,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,169.14526264100002,89.9451851852,0.0
45115,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,75.3942359404,54.99,0.0
45167,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,547.082536598,59.989999999999995,0.0
45182,260011516,26.0,PRETO,29.0,FUMIL,45.0,316.513371112,64.99,0.0
45205,260011902,26.0,PRETO,29.0,FUMIL,45.0,862.585250773,23.99,0.0
45316,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,863.758721987,74.99,0.0
45322,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,217.228180893,84.99,0.0
45324,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,430.185343154,64.99,0.0
45387,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,782.572596533,81.9,0.0
45389,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,241.199357002,90.945,0.0
45394,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,469.585353602,99.99,0.0
45411,261894182,54.0,PRETO,29.0,PANELA MINEIRA,46.0,560.420606885,68.99,0.0
45419,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,759.1567940860001,37.99,0.0
45432,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,210.948556533,99.99,0.0
45440,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,536.393865465,74.99,0.0
45460,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,184.07615594700002,99.99,0.0
45474,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,719.655878994,99.99,0.0
45496,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,62.404496306400006,74.99,0.0
45513,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,318.997329951,74.99,0.0
45528,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,397.23115853699994,99.39,0.0
45531,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,53.1543289853,54.99,0.0
45536,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,243.015277994,80.518,0.0
45541,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,43.832746222,83.2114814815,0.0
45587,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,692.3560586360001,99.99,0.0
45606,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,536.061643561,74.99,0.0
45611,256332618,3.5,VERMELHO,24.5,HERCULES,35.5,399.34793323300005,82.49,0.0
45790,260013714,26.0,PRETO,29.0,FUMIL,45.0,395.085289527,89.99,1.0
45814,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,776.85742956,74.99,0.0
45819,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,743.32866206,84.99,0.0
45901,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,520.586988354,74.99,0.0
45925,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,938.103581405,81.9,0.0
45933,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,548.4017429119999,74.99,0.0
45949,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,980.733427428,54.99,0.0
45972,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,608.6584451,72.9,0.0
45998,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,416.40031304300004,64.99,0.0
46102,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,215.335684545,72.9,0.0
46140,260010384,46.0,PRETO,30.0,FUMIL,41.0,953.82293702,37.99,0.0
46224,260013554,26.0,PRETO,29.0,PANELA MINEIRA,45.0,106.286610039,51.489999999999995,0.0
46241,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,247.559515641,64.99,1.0
46315,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,337.600445676,54.99,0.0
46340,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,369.563781404,37.99,0.0
46354,260010704,46.0,PRETO,30.0,FUMIL,41.0,486.8894054905,61.489999999999995,0.0
46366,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,604.215029577,84.99,0.0
46377,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,500.020433043,99.99,0.0
46404,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,405.506596801,89.9451851852,0.0
46409,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,333.204781384,84.99,0.0
46421,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,859.7929413439999,75.01,0.0
46491,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,969.7446020839999,54.99,1.0
46541,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,417.614486746,83.2114814815,0.0
46542,260011902,26.0,PRETO,29.0,FUMIL,45.0,194.81506382700002,23.99,0.0
46546,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,600.57375447,54.99,0.0
46607,260010704,46.0,PRETO,30.0,FUMIL,41.0,569.141691654,112.53,1.0
46610,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,1.4132752430899997,54.99,0.0
46718,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,761.3663171689999,242.55,0.0
46748,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,592.8958702159999,74.99,1.0
46828,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,87.12870667809999,137.132857143,0.0
46867,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,663.188847547,169.99,0.0
46873,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,804.73108468,64.99,0.0
46956,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,159.660628089,72.9,0.0
46990,260011902,26.0,PRETO,29.0,FUMIL,45.0,84.3796245225,23.99,1.0
46998,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,396.718933226,54.99,0.0
47000,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,474.00329426300004,84.99,0.0
47051,260010384,46.0,PRETO,30.0,FUMIL,41.0,744.719030009,37.99,0.0
47094,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,179.62939721200001,54.99,0.0
47137,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,735.050696423,99.99,0.0
47179,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,166.256405445,99.99,0.0
47229,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,550.986700559,64.99,0.0
47242,256332650,36.5,LARANJA,23.5,HERCULES,2.5,66.2399927261,169.99,0.0
47293,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,849.634622171,37.99,0.0
47319,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,10.1434578382,103.78,0.0
47322,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,244.788450245,94.18333333333334,0.0
47358,256332650,36.5,LARANJA,23.5,HERCULES,2.5,837.786712391,84.58666666666666,0.0
47401,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,137.962797745,74.99,0.0
47420,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,616.137635716,134.99,0.0
47427,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,838.098690092,64.99,0.0
47457,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,877.4622933410001,64.99,0.0
47460,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,786.86108868,169.99,0.0
47465,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,557.740277973,74.99,0.0
47475,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,126.724827641,87.49,0.0
47524,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,59.513238719600004,99.99,0.0
47528,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,606.060915421,74.99,0.0
47573,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,774.748390782,54.99,0.0
47600,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,406.23767536599996,81.9,0.0
47634,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,439.118960261,70.94500000000001,0.0
47715,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,352.26710030099997,59.99,0.0
47787,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,922.9342394710001,169.99,0.0
47809,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,152.840343717,169.99,0.0
47843,256332650,36.5,LARANJA,23.5,HERCULES,2.5,274.13672611,169.99,0.0
47847,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,828.771384523,54.99,0.0
47871,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,318.531007761,84.99,0.0
47898,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,847.6255498180001,84.99,0.0
47922,260011302,19.0,PRETO,32.0,FUMIL,50.0,568.57828251,92.49,0.0
47937,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,186.01197676200002,99.99,0.0
47950,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,228.810561987,74.99,0.0
47958,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,431.938480917,99.99,0.0
48052,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,540.646038061,54.99,0.0
48100,260010704,46.0,PRETO,30.0,FUMIL,41.0,716.281216545,112.53,0.0
48102,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,123.572415191,84.99,0.0
48175,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,141.38535701799998,64.99,0.0
48212,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,710.9112953839999,78.445,0.0
48232,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,862.9668471919999,81.9,0.0
48265,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,315.393352537,74.99,0.0
48314,260011902,26.0,PRETO,29.0,FUMIL,45.0,241.610418143,23.99,0.0
48318,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,709.702835315,64.99,0.0
48320,260011516,26.0,PRETO,29.0,FUMIL,45.0,128.322780564,74.99,0.0
48328,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,748.713591575,84.99,0.0
48374,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,173.554769369,81.9,0.0
48403,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,539.992773663,54.99,1.0
48426,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,133.055779993,74.99,0.0
48428,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,183.789764488,99.99,0.0
48458,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,971.3327008589999,64.99,0.0
48480,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,876.538595736,99.99,0.0
48512,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,140.92566173,99.99,0.0
48560,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,573.576538628,99.99,0.0
48574,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,693.326279067,54.99,0.0
48689,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,788.490816257,54.99,0.0
48698,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,261.586609623,64.99,0.0
48724,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,602.5852560980001,74.99,0.0
48729,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,126.271329076,37.99,0.0
48748,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,608.87777564,81.9,0.0
48759,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,162.877804716,64.99,0.0
48771,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,277.767629199,74.99,0.0
48780,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,826.267991124,136.865,0.0
48835,260011902,26.0,PRETO,29.0,FUMIL,45.0,439.99024348,23.99,0.0
48846,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,6.47724739671,84.99,0.0
48941,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,607.879995476,99.39,0.0
48952,260010384,46.0,PRETO,30.0,FUMIL,41.0,879.781658142,37.99,0.0
49154,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,842.6634534010001,99.99,0.0
49170,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,283.148177899,99.99,0.0
49178,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,611.368564445,64.99,0.0
49211,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,103.1061892,64.99,0.0
49214,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,550.486640431,64.99,0.0
49261,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,460.99445142800005,81.175,0.0
49415,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,198.598272497,97.36,1.0
49503,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,431.65207021599997,74.99,0.0
49517,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,859.378289237,74.99,0.0
49548,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,89.5628185834,74.99,0.0
49585,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,748.544383114,74.99,0.0
49588,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,554.4236792940001,84.99,0.0
49606,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,699.8354560539999,74.99,0.0
49660,260011516,26.0,PRETO,29.0,FUMIL,45.0,746.582367587,64.99,0.0
49694,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,418.118675054,75.01,0.0
49721,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,549.163113553,64.99,0.0
49725,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,259.209903662,70.62666666666667,0.0
49776,256332650,36.5,LARANJA,23.5,HERCULES,2.5,314.362775665,76.26333333333334,0.0
49817,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,748.474155285,81.9,0.0
49849,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,552.859893567,64.99,0.0
49851,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,524.844616966,72.9,0.0
49888,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,689.3284244580001,74.99,0.0
49911,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,302.610012657,88.4066666665,0.0
49920,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,623.2261862354999,101.823333333,0.0
49930,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,943.8423598139999,37.0852380952,0.0
49948,260010384,46.0,PRETO,30.0,FUMIL,41.0,427.65392689199996,51.56495238095,0.0
50008,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,337.90314144900003,66.0446666667,0.0
50153,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,491.524851789,54.99,0.0
50155,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,677.20138801,74.99,0.0
50160,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,997.659081742,54.99,0.0
50175,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,718.2849211289999,74.99,0.0
50190,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,186.169646317,54.99,0.0
50248,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,873.2384903789999,74.99,0.0
50254,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,835.602855773,81.9,0.0
50261,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,184.374397522,64.99,0.0
50383,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,694.044180937,99.99,0.0
50400,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,22.2796756532,64.99,0.0
50457,260011902,26.0,PRETO,29.0,FUMIL,45.0,635.222524605,21.99,0.0
50530,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,658.26597221,74.99,0.0
50538,260010704,46.0,PRETO,30.0,FUMIL,41.0,971.123578596,74.99,0.0
50539,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,532.165786965,74.99,1.0
50564,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,519.2211931119999,80.518,0.0
50565,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,401.713507914,54.99,0.0
50581,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,109.34676365700001,78.445,0.0
50628,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,215.57666047599997,134.99,0.0
50711,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,439.118960261,84.99,1.0
50714,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,107.093144901,64.99,0.0
50810,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,609.863526575,64.99,0.0
50811,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,438.04710477599997,84.99,0.0
50821,260010384,46.0,PRETO,30.0,FUMIL,41.0,621.657852864,117.49000000000001,0.0
50833,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,673.875961663,149.99,0.0
51025,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,564.15416465,99.99,0.0
51026,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,560.127270368,64.99,0.0
51128,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,663.181644311,99.99,0.0
51158,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,931.6961302230001,81.9,0.0
51183,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,103.758632034,54.99,0.0
51196,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,526.939234774,84.99,0.0
51209,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,276.533914488,54.99,0.0
51292,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,974.839205882,74.99,0.0
51303,256332650,36.5,LARANJA,23.5,HERCULES,2.5,446.303360615,169.99,0.0
51364,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,37.6536301334,74.99,0.0
51371,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,978.3160834480001,37.24,0.0
